,text,username,timestamp,location,likes,clean_tweet,negative,neutral,positive,compound,analysis,pca_x,pca_y,pca_z,y,cluster,tsne_x,tsne_y
147,im in a good mood https://t.co/RN69ImSL35,tedoubledwhy,Thu Sep 30 21:01:19 +0000 2021,put it on my tab,5957,im good mood,0.0,0.408,0.592,0.4404,positive,-0.0437985146050521,-0.0020286035686219272,-0.04323577658979424,5,5,270.3992,-35.109055
148,RT @TheFudHound: OK Apple…the 3rd party did exactly what you wanted them to do…🏀 is in your court…we have followed your demands to a “T”.…,BanjoPigeon,Thu Sep 30 21:01:19 +0000 2021,UK ,2062,ok apple…the 3rd party exactly want do…🏀 court…we follow demand “t” …,0.09,0.539,0.371,0.5719,positive,-0.041926608741099144,-0.036524141555653554,0.02257832006865044,5,5,-21.038443,47.229942
149,apple watch nike series 7*,chrysdamarlee,Thu Sep 30 21:01:19 +0000 2021,Bermudas,7441,apple watch nike series 7,0.0,1.0,0.0,0.0,neutral,-0.01792576253863447,-0.10793803834603047,0.18299805584938417,1,1,-114.179085,-78.06169
150,RT @cavnessHR: This episode of The Jason Cavness Experience is a replay of my time as a guest on The Transition From Military to Entreprene…,jasoncavnesshr,Thu Sep 30 21:01:20 +0000 2021,Seattle Area,723,episode jason cavness experience replay time guest transition military entreprene…,0.0,1.0,0.0,0.0,neutral,-0.0010760258116140127,0.005780646706330689,-0.09489863157703388,5,5,-49.57274,254.49034
151,"@daphnehk @cyberleagle @benedictevans @evelyndouek I dunno, did anyone else's ears perk up last year when Apple was… https://t.co/iP9hNYLWYw",alexfeerst,Thu Sep 30 21:01:20 +0000 2021,"San Francisco, CA",6953,dunno anyone else ears perk last year apple was…,0.0,1.0,0.0,0.0,neutral,-0.024478438493672823,-0.040009057639863004,0.051188109021494115,4,4,141.55087,84.38623
152,"RT @shotcutapp: 6 months after the previous stable release of Shotcut, we now recommend the latest version 21.09.
Since then: Time Remap, A…",benstanley3dp,Thu Sep 30 21:01:20 +0000 2021,United States of America,48709,6 month previous stable release shotcut recommend late version 21 09 since time remap a…,0.0,0.734,0.266,0.5719,positive,-0.009270718921999837,0.0028976609959910794,-0.06881936935368814,5,5,-283.209,1.611016
153,Hispanic and Latino veterans are bridging the gap in homeownership - Yahoo Finance https://t.co/ssEhJKpUu1,NahidAlaei,Thu Sep 30 21:01:21 +0000 2021,"London, UK",19147,hispanic latino veteran bridge gap homeownership yahoo finance,0.0,1.0,0.0,0.0,neutral,-0.05551912922755704,0.012186350159224316,-0.06761766222177822,5,5,-205.55745,162.86705
154,"The theme on the #StromboShow today is Now and Then. Artists you love with new music coming.

Listen here...

https://t.co/wFUflRiQrn",strombo,Thu Sep 30 21:01:21 +0000 2021,Treaty 13 Land - Turtle Island,36182,theme today artists love new music come listen,0.0,0.625,0.375,0.6369,positive,-0.0818308893408043,0.00015552334983761563,-0.09985470474618473,8,8,230.02484,77.328094
155,"Visa and Apple Pay vulnerabilities leaves iPhone users open to payment fraud    
https://t.co/UFKaMqwppV",mrpeterivan,Thu Sep 30 21:01:22 +0000 2021,,58692,visa apple pay vulnerability leave iphone user open payment fraud,0.58,0.42,0.0,-0.743,negative,-0.03249727627524717,-0.0916399383838487,0.2048112061838952,4,4,14.67332,31.356943
156,"RT @Big__ema: Here’s an album for you - Made in Lagos album by Wizkid via Apple Music 
#WizkidFCHL #MIL
https://t.co/j46vezHoNw",Darlovwis,Thu Sep 30 21:01:23 +0000 2021,"Lagos, Nigeria 🇳🇬",251985,ema here’s album make lagos album wizkid via apple music,0.0,1.0,0.0,0.0,neutral,0.009249522355611791,-0.03918968971673538,0.057110549692435106,4,4,110.26711,15.173075
157,Presuming @SpeakerPelosi has a heart…,Cmblom2420,Thu Sep 30 21:01:23 +0000 2021,"San Antonio, TX",125643,presume heart…,0.0,1.0,0.0,0.0,neutral,-0.04941539398135177,0.009062931016288,-0.0438579513570816,5,5,-232.79744,-145.03026
158,RT @LangLoungePod: On #InternationalPodcastDay 🔊 we want to salute the World Language Teachers who listen weekly and who have made the #pod…,GISDWorldLang,Thu Sep 30 21:01:24 +0000 2021,,60,🔊 want salute world language teacher listen weekly make,0.0,0.885,0.115,0.0772,positive,0.011034427943170314,0.0015275085798972289,-0.07651645307799171,5,5,-64.819435,160.14792
159,RT @LooneyTunes: LOOK WHO'S BACK IN THE BIG APPLE 🍎🗽 #TunesTrip https://t.co/5tuphMYqPA,HannaBarberaCap,Thu Sep 30 21:01:25 +0000 2021,Hanna-Barbera Europe Studios ,16834,look back big apple 🍎🗽,0.0,0.702,0.298,0.5267,positive,-0.03097520919956081,-0.10858663102447294,0.1644442850036483,4,4,68.27498,-141.96326
160,Mortgage rates top 3% for first time since June - Yahoo Finance https://t.co/9E47G2vCvp,NahidAlaei,Thu Sep 30 21:01:25 +0000 2021,"London, UK",19147,mortgage rate top 3 first time since june yahoo finance,0.0,0.833,0.167,0.2023,positive,-0.008179816925761372,0.005587616753409247,-0.11273029223090845,5,5,-189.38678,-28.30605
161,"RT @GGSoFly: Go stream my new song called ""Just Do Your Thang"" that's available now on Spotify, Apple Music, Tidal, and all of the other st…",GGSoFly,Thu Sep 30 21:01:26 +0000 2021,"La Crosse, Wisconsin",1457,go stream new song call thang available spotify apple music tidal st…,0.0,1.0,0.0,0.0,neutral,-0.05626176800347465,-0.051457280956842405,0.021934452629259374,4,4,-3.449578,-31.897234
162,"RT @AppleMusic: Naija never carry last. 🇳🇬
@ckay_yo’s #LoveNwantiti is #OnRepeat: https://t.co/Xy6a6mevTf https://t.co/rSbClxp6dK",MogajiSheriffO1,Thu Sep 30 21:01:27 +0000 2021,"Lagos, Nigeria",81365,naija never carry last 🇳🇬 yo’s,0.0,1.0,0.0,0.0,neutral,0.04270432408913749,-0.01628335817982534,-0.05434600493650703,5,5,130.95985,60.76188
163,RT @DAVIDO_STATS: “J M’appelle” By @darkovibes Featuring @davido Has Now Spent Over A Week At #1 On Ghana 🇬🇭 Apple Music Top Songs Chart.,MasLo73749202,Thu Sep 30 21:01:27 +0000 2021,DAVIDO ,70074,stats “j m’appelle” feature spent week ghana 🇬🇭 apple music top song chart,0.0,0.87,0.13,0.2023,positive,-0.04074913703168952,-0.03992387344290119,0.0372588879048391,4,4,152.88739,113.22058
164,RT @Apple: Fitness for all. Powered by Apple Watch.,RoclifeAyo,Thu Sep 30 21:01:27 +0000 2021,Earth ,3662,fitness power apple watch,0.0,0.588,0.412,0.2732,positive,-0.018752266390240677,-0.11028577159886618,0.18455664462169438,1,1,-95.111885,-90.450134
165,"RT @caslernoel: 3 dudes from Mar A Lago, one who ran Marvel Entertaiment, were put in charge of ‘overhauling’ VA, their only interest was i…",Jjreyno63449590,Thu Sep 30 21:01:27 +0000 2021,,52380,3 dude mar lago one ran marvel entertaiment put charge ‘overhauling’ va interest i…,0.0,0.674,0.326,0.7003,positive,0.044602470382300745,-0.009404879602507986,-0.0417032001120186,5,5,-158.13992,-162.94888
166,RT @YouLoveAshh: Apple Pay has me spoiled now I feel like it’s ghetto when places don’t take Apple Pay lmao,KaLeeYaH_15,Thu Sep 30 21:01:27 +0000 2021,"Louisiana, USA",6762,apple pay spoil feel like it’s ghetto place don’t take apple pay lmao,0.154,0.495,0.352,0.6808,positive,0.05920678262233337,-0.0766870655394921,0.5600858831955704,4,4,71.75926,-10.971201
167,Arizona group that helped elect Sinema now wants her out - CNN Politics https://t.co/r2l0AD6mhr,cwrujd,Thu Sep 30 21:01:27 +0000 2021,"Beltsville, MD",16619,arizona group help elect sinema want cnn politics,0.0,0.6,0.4,0.4588,positive,-0.04943548376097302,0.011155103762475116,-0.06967670008795053,5,5,-84.36052,145.70004
168,"RT @yarahawari: One of the best things about my job is collaborating with best friends, comrades and people I respect so much. And with tha…",ANWARAHMEDSHAI2,Thu Sep 30 21:01:28 +0000 2021,India,5166,one best thing job collaborate best friend comrades people respect much tha…,0.0,0.352,0.648,0.9403,positive,0.04068878700977788,-0.010568235329848633,-0.05803249817931947,5,5,204.11038,-39.117764
169,"RT @Alpha_Oskar: If you want $AAPL + $LCID connections then follow me! I will begin posting Monday October 4th in tweet by tweet format!

M…",joshroberts35,Thu Sep 30 21:01:28 +0000 2021,"Hancock County, Kentucky",66671,oskar want aapl lcid connection follow begin post monday october 4th tweet tweet format m…,0.0,0.915,0.085,0.0772,positive,-0.04873113844653257,0.0030465166327154204,-0.032011731438545014,5,5,-79.894066,121.23243
170,@AppleSupport @FBI @GovWhitmer @MIAttyGen @washingtonpost @WashTimes @FoxNews @SenGaryPeters @RepLawrence @FCC @FTC… https://t.co/pYcqevPWKX,stevekombolis,Thu Sep 30 21:01:28 +0000 2021,,999,,0.0,0.0,0.0,0.0,neutral,-0.03971631992514212,0.00776384611180979,-0.032466948819111476,5,5,-23.594063,-8.311427
171,Happy International Podcast Day! Thank you to our thought leaders and guests who have joined our E2B: Energy to Bus… https://t.co/Nq8vzYzRao,OpportuneLLP,Thu Sep 30 21:01:28 +0000 2021,"Houston, Texas",471,happy international podcast day thank thought leader guest join e2b energy bus…,0.0,0.432,0.568,0.8591,positive,0.03883140672536019,0.01036944259990253,-0.11559605311789102,5,5,-33.675373,-222.04413
172,"RT @misanthropicc92: I feel like Apple needs to do a Rihanna and not drop a new phone for a few years, because the novelty has worn off and…",__silveria,Thu Sep 30 21:01:28 +0000 2021,"Abuja, Nigeria",19513,feel like apple need rihanna drop new phone year novelty worn and…,0.272,0.57,0.158,-0.2023,negative,-0.031369377072503896,-0.053398766983623135,0.09878374457224907,4,4,102.57985,-191.4145
173,RT @appleinsider: Apple's iPhone unaffected by chip shortage hitting rivals https://t.co/x38EvSHD9d,Dan27405904,Thu Sep 30 21:01:29 +0000 2021,"Ravenstone, England",9492,apple iphone unaffected chip shortage hitting rival,0.25,0.75,0.0,-0.25,negative,-0.0366134310451626,-0.09753440111921213,0.15421087228770247,4,4,35.156754,84.043816
174,"RT @sapinker: ""A love song to critical thinking.""",DrPatrickLinden,Thu Sep 30 21:01:29 +0000 2021,,111,love song critical thinking,0.271,0.235,0.494,0.4404,positive,-0.06081703918565635,0.006016109379227026,-0.08661795117774397,8,8,8.035781,-17.421175
175,"Thank you @TheFudHound 
For your work 🤗💯
#SAFEMOONNEWS 
#SAFEMOONARMY",Safemoonking1,Thu Sep 30 21:01:29 +0000 2021,,3644,thank work 🤗💯,0.0,0.43,0.57,0.6486,positive,-0.0540344243765512,0.017695247056502023,-0.0626451896621587,5,5,-114.74701,196.32068
176,RT @J14012114: @AppleSupport Forget it. It’s cosmeticly defective also out of the box and  the only only replace option leaves me without a…,buzzsubash,Thu Sep 30 21:01:30 +0000 2021,Singapore,20189,forget it’s cosmeticly defective also box replace option leaf without a…,0.348,0.652,0.0,-0.5859,negative,-0.046514740131908504,0.001902885918213721,-0.017166935335005504,5,5,-142.86343,-116.74954
177,Jazzy Jeff and Mad Skillz Live  - Jazzy jeff and Mad Skillz Live at Apple House in San Francisco,DJROMANCE,Thu Sep 30 21:01:30 +0000 2021,Philadelphia,15,jazzy jeff mad skillz live jazzy jeff mad skillz live apple house san francisco,0.348,0.652,0.0,-0.7506,negative,-0.03930667113829392,-0.018103708334359515,0.0009681856291913181,5,5,-82.26461,-165.75925
178,How to steal money via Apple Pay using the “Express Transit” feature https://t.co/SJrO0jkh22,TheCyberSecHub,Thu Sep 30 21:01:30 +0000 2021,Global,10529,steal money via apple pay use “express transit” feature,0.397,0.603,0.0,-0.5574,negative,-0.027885926742437422,-0.0795758811822859,0.18105558629085863,4,4,86.71054,-52.90603
179,RT @Kat_McNamara: “You thought your monsters died… they didn’t…&amp; now they’re here”#THEBURNEDPHOTO Thank you @jeremynovick &amp; @QCODEmedia for…,tamz2105,Thu Sep 30 21:01:30 +0000 2021,"London, England",169634,mcnamara “you think monster died… didn’t… amp they’re here”#theburnedphoto thank amp for…,0.0,0.815,0.185,0.3612,positive,-0.06767785616533031,0.11928566509500205,-0.07254564577982725,5,5,-60.52103,214.2308
180,Browse &amp; make beautiful Apple Watch faces https://t.co/gTy8RyACvu #applewatch #apple #applewatchseries4 Give your … https://t.co/QVIxY8U4rj,applewatch_face,Thu Sep 30 21:01:31 +0000 2021,,313,browse amp make beautiful apple watch face give …,0.0,0.672,0.328,0.5994,positive,0.03075468321742488,-0.08463871260885271,0.07788572879987155,1,1,-92.62534,-112.03336
181,Can y’all share your hype playlists (apple or Spotify)? Going through some shit and I need some bangers instead of all my soft shit 😅,WlyssaAilson,Thu Sep 30 21:01:31 +0000 2021,Htine 🤘🏾baybee,8653,y’all share hype playlist apple spotify go shit need banger instead soft shit 😅,0.289,0.522,0.189,-0.5423,negative,-0.040963117084030456,0.029860875076144003,0.041875453553889316,4,4,214.99359,49.584732
182,"RT @Intheprezent: Opinion | Failure isn’t an option, Democrats  https://t.co/A0UItNr2uB",lvhothead2483,Thu Sep 30 21:01:32 +0000 2021,"Las Vegas, NV",54200,opinion failure isn’t option democrat,0.452,0.548,0.0,-0.5106,negative,-0.04550718715619616,0.009521911584270282,-0.043305482831914814,5,5,-165.08852,-102.06779
183,What lil durk did on this song!!! 🙌🏽😭 https://t.co/i9IzFuVr1C,kennedySZNN,Thu Sep 30 21:01:32 +0000 2021,🌍,55,lil durk song 🙌🏽😭,0.237,0.763,0.0,-0.4767,negative,-0.04762616899377111,0.005083955756575575,-0.06173084369841579,5,5,219.4081,112.86405
184,"When you stream the Genesis Ep on Apple Music and most streaming platforms. 

Track 1 to 5 is Pro’s Side (The Rap)… https://t.co/Wkyd2sjC3Y",TashaChansa,Thu Sep 30 21:01:32 +0000 2021,"Lusaka, Zambia",6562,stream genesis ep apple music stream platform track 1 5 pro’s side rap …,0.0,1.0,0.0,0.0,neutral,-0.051572253397650036,-0.037771098228911074,0.034165250091234674,4,4,-61.161633,-37.91222
185,@nytimes Unable to talk with someone wearing a mask? Use free BostApp to communicate safely with people at the same… https://t.co/JmnvNJVv92,bost_app,Thu Sep 30 21:01:32 +0000 2021,,0,unable talk someone wear mask use free bostapp communicate safely people same…,0.0,0.606,0.394,0.7579,positive,-0.05129140076789268,0.0026785663529368927,-0.050822183426812786,5,5,-25.525461,-29.39797
186,"We’re so fancy👑 You already know!✨ These Fancy Firsties celebrated good reading habits with an apple juice toast 🧃,… https://t.co/tLJyhBVJrW",MrsJordanPorter,Thu Sep 30 21:01:32 +0000 2021,,42,we’re fancy👑 already know ✨ fancy firsties celebrate good reading habit apple juice toast 🧃 …,0.0,0.611,0.389,0.836,positive,-0.032712892531042155,-0.03885991222168464,0.03526427606444511,4,4,-98.69749,-196.83861
187,"@chelseaherself Join Mahogany, John and Keith as they sit around Theshortdesk and romanticize about their top ten l… https://t.co/8Gbg7O4Pua",theshortdesk,Thu Sep 30 21:01:33 +0000 2021,"Orlando, Fl",1039,join mahogany john keith sit around theshortdesk romanticize top ten l…,0.0,0.541,0.459,0.7003,positive,-0.04536146169548153,0.007290816029116444,-0.05055019260962084,5,5,-218.48355,132.83357
188,"@safemoon maybe you should get this guy on your payroll,  he's great at getting Apple's attention 😉 https://t.co/ib4KQLuBcS",SteveAJ12,Thu Sep 30 21:01:33 +0000 2021,"Wales, United Kingdom",16350,maybe get guy payroll great get apple attention 😉,0.0,0.687,0.313,0.6249,positive,-0.022810894923476925,-0.08168567687832044,0.11114227669817896,2,2,-256.85242,116.610466
189,Rep Castro on Texas abortion restriction: Other states 'will pursue' similar law - Yahoo Finance https://t.co/8UVc1PlYeB,NahidAlaei,Thu Sep 30 21:01:35 +0000 2021,"London, UK",19147,rep castro texas abortion restriction state pursue similar law yahoo finance,0.174,0.826,0.0,-0.2732,negative,-0.05657432193850156,0.012705951130608214,-0.06773637025791,5,5,-241.11447,-0.77018416
190,"RT @NightValeRadio: We're one of Apple Podcasts' favorite podcasts of all time. Take that, moon. The moon has never even made one podcast.",pixi_punk,Thu Sep 30 21:01:36 +0000 2021,"Night Vale, USA",53062,one apple podcast favorite podcasts time take moon moon never even make one podcast,0.0,0.812,0.188,0.4588,positive,0.9402538876783113,-0.03909752566183994,-0.10393951753891713,6,6,102.52135,47.079815
191,👀We Must Not 4Get Abt Haiti 🇭🇹: ⁦@moorbey⁩ ⁦@uniqueloves⁩ ⁦⁦@TheRealNews⁩ ⁦@hootsuite⁩ ⁦@LAVALAS1⁩ ⁦@NewsHour⁩  https://t.co/Pf4KJ1Pdjw,serious2020,Thu Sep 30 21:01:36 +0000 2021,Oakland,22897,👀we must 4get abt haiti 🇭🇹 ⁦@moorbey⁩ ⁦@uniqueloves⁩ ⁦⁦@therealnews⁩ ⁦@hootsuite⁩ ⁦@lavalas1⁩ ⁦@newshour⁩,0.0,1.0,0.0,0.0,neutral,-0.047738335550836584,0.008001409888800652,-0.04225430476266759,5,5,-23.810293,281.0705
192,RT @Allureglamllc: I love me some Wizkid 🥰🥰 https://t.co/WEOPDWkUtD,Meeklarry17,Thu Sep 30 21:01:36 +0000 2021,"Lagos, Nigeria",328360,love wizkid 🥰🥰,0.0,0.271,0.729,0.9628,positive,-0.06693048040683919,0.0020958588056292334,-0.06654191729904266,8,8,254.32935,47.05738
193,RT @gizelledabody: Ft shows all day Apple Pay Cash app zelle an PayPal available also I’m n Detroit on the westside come $ee me https://t.c…,transluvv666,Thu Sep 30 21:01:37 +0000 2021,,5047,ft show day apple pay cash app zelle paypal available also i’m n detroit westside come ee …,0.076,0.924,0.0,-0.1027,negative,-0.050086423937773385,-0.07102679260639139,0.11168045253924852,4,4,97.57479,266.80243
194,"RT @iok_music: PRE-SAVE IT NOW 

B.I X Bipolar Sunshine X Afgan
GLOBAL SINGLE [Lost At Sea (illa illa)]

2021.10.1 0AM (ET) / 1PM (KST)

Yo…",ollietz,Thu Sep 30 21:01:37 +0000 2021,,142878,music pre save b x bipolar sunshine x afgan global single lose sea illa illa 2021 10 1 0am et 1pm kst yo…,0.093,0.687,0.22,0.5719,positive,-0.060286559541520755,-0.0022255640426332365,-0.0552830484943705,5,5,15.034409,240.42964
195,"RT @BTSChartDailyx: ⚠️ Please Stream ""My Universe"" on Apple Music ⚠️ https://t.co/WHuVeYLkQZ",Bngtan_m,Thu Sep 30 21:01:38 +0000 2021, she/he ,17921,⚠️ please stream universe apple music ⚠️,0.0,0.723,0.277,0.3182,positive,-0.04513825527345525,-0.08658078617794704,0.10486669306982513,4,4,182.2538,112.850914
196,RT @gilsyas: wdym one of the fruitiest characters in bungo stray dogs died? guess you call that dead apple,stinkysocks05,Thu Sep 30 21:01:38 +0000 2021,she/her sixteen,1086,wdym one fruity character bungo stray dog die guess call dead apple,0.451,0.549,0.0,-0.8481,negative,0.08883674183634625,0.02306611473966304,0.08655767762371114,5,5,63.92399,-55.678875
197,"RT @BlairKaylor: Timely reminder that the last time Dundee finished above St Johnstone;

American Boy by Kanye West and Estelle was number…",saintee12,Thu Sep 30 21:01:39 +0000 2021,,13871,timely reminder last time dundee finish st johnstone american boy kanye west estelle number…,0.0,1.0,0.0,0.0,neutral,-0.004407169358361698,0.00015153504497451828,-0.05671241481063452,5,5,39.547943,-253.38145
198,Stink Apple Pay me more than he’ll text me wth😂,_BombAmbition,Thu Sep 30 21:01:39 +0000 2021,,58059,stink apple pay he’ll text wth😂,0.49,0.312,0.198,-0.5574,negative,-0.019727052521460186,-0.08387328031157883,0.19741444248554418,4,4,10.699896,-156.66719
199,"RT @cponcharts: 🇰🇷 | #MyUniverse in South Korea:

#1. Genie Realtime (=)
#1. Genie Daily (=)
#1. Bugs Daily (=)
#1. MelOn Realtime (+1)
#2.…",bangtanfanboy17,Thu Sep 30 21:01:40 +0000 2021,"Kinston,NC",21045,🇰🇷 south korea genie realtime genie daily bug daily melon realtime 1 …,0.0,1.0,0.0,0.0,neutral,-0.04681897589520734,0.01101688682056242,-0.04160255390927127,5,5,-274.66132,-73.72416
200,"Researchers find Apple Pay, Visa contactless hack https://t.co/9msHY6Nl4h",fakegarypine,Thu Sep 30 21:01:41 +0000 2021,Bristol,1,researcher find apple pay visa contactless hack,0.189,0.811,0.0,-0.1027,negative,-0.03179596442818573,-0.12914769934390213,0.31714018270797334,4,4,133.55074,-30.658298
201,Shin Godzilla bellyflopped into our hearts and left a trail of radioactive goo in our minds. Our “Shin Godzilla” ep… https://t.co/oV7n6uA77s,disaster_pod,Thu Sep 30 21:01:41 +0000 2021,,3632,shin godzilla bellyflopped heart leave trail radioactive goo mind “shin godzilla” ep…,0.078,0.649,0.273,0.6124,positive,-0.05009572904650732,0.008162301421232957,-0.04314197514565571,5,5,-56.485416,595.29675
202,RT @gilsyas: wdym one of the fruitiest characters in bungo stray dogs died? guess you call that dead apple,AFTimeVortex,Thu Sep 30 21:01:41 +0000 2021,Multifandom | BLM | she/her,154758,wdym one fruity character bungo stray dog die guess call dead apple,0.451,0.549,0.0,-0.8481,negative,0.08883674183634623,0.023066114739663045,0.08655767762371115,5,5,60.09809,-45.995037
203,RT @BleavPodcasts: .@GiantInsider is picking the Giants to win Sunday 🚨🚨 Tune into the latest Bleav in Giants with @CarlBanksGIII and @BobP…,BobPapa_NFL,Thu Sep 30 21:01:42 +0000 2021,"East Rutherford, NJ",20297,pick giant win sunday 🚨🚨 tune late bleav giant,0.0,0.774,0.226,0.5859,positive,-0.04964991743604269,0.0088811133102283,-0.06269828695472564,5,5,-162.21428,190.54901
204,something happens… https://t.co/FwpzTch8iW,KingYellaMan1,Thu Sep 30 21:01:42 +0000 2021,,1215,something happens…,0.0,1.0,0.0,0.0,neutral,-0.04268869646512529,0.0028267190084221194,-0.03277849834153757,5,5,-234.86601,64.61159
205,Alexandria Ocasio-Cortez Teaches GOP Basic Female Anatomy During Abortion Hearing - HuffPost https://t.co/mXqE53SqVq,Mandyberlin54,Thu Sep 30 21:01:42 +0000 2021,USA,52276,alexandria ocasio cortez teach gop basic female anatomy abortion hearing huffpost,0.0,1.0,0.0,0.0,neutral,-0.04899639014090444,0.0117173609016172,-0.0478309901037784,5,5,181.35254,-144.61507
206,"@Ken04989139 @thomaswright08 Boeing is salivating over a $ 1.4 Trillion deal with China. Tesla,Apple , GM , Citi,Go… https://t.co/uZkgDQ9P5a",Eyeoftg,Thu Sep 30 21:01:43 +0000 2021,,1598,boeing salivate 1 4 trillion deal china tesla apple gm citi go…,0.0,1.0,0.0,0.0,neutral,-0.031167506502133395,-0.035562581172500676,0.04160025326381676,4,4,37.241478,-118.1803
207,I can't understand why anyone would accuse Apple Podcasts of being a usability nightmare. https://t.co/e2EQ7dHKdF,jeffemtman,Thu Sep 30 21:01:43 +0000 2021,"Seattle, WA",1150,understand anyone would accuse apple podcasts usability nightmare,0.205,0.795,0.0,-0.2023,negative,0.05017676193619706,-0.050257981644803974,0.044761666869930467,4,4,119.66626,-111.02738
208,Why these stocks could be big winners over the next decade - Yahoo Finance https://t.co/IKlwageqal,NahidAlaei,Thu Sep 30 21:01:43 +0000 2021,"London, UK",19147,stock could big winner next decade yahoo finance,0.0,0.648,0.352,0.5859,positive,-0.06351370837468608,0.0006363174274526885,-0.0657514477718587,5,5,-0.7975001,-232.60336
209,"RT @USCPR_: The Israeli regime incarcerates Palestinian people in life and in death, a key pillar of their settler-colonial project. Learn…",ANWARAHMEDSHAI2,Thu Sep 30 21:01:43 +0000 2021,India,5166,israeli regime incarcerate palestinian people life death key pillar settler colonial project learn…,0.245,0.755,0.0,-0.5994,negative,-0.04728486091785237,0.012539957876420794,-0.047296840273163464,5,5,-34.044544,3.6775117
210,RT @vaxxedB: this song live …. Whew  https://t.co/LPDNUU8qoy,Har_dey_bayor,Thu Sep 30 21:01:44 +0000 2021,,307679,song live … whew,0.0,1.0,0.0,0.0,neutral,-0.051045261049320174,0.004250406152598771,-0.07528829465022162,5,5,263.19507,93.98226
211,"RT @KMedefer: The $600 audit isn’t for the rich ones, instead, Biden should go after the $5trillion high tech &amp; other US giant Corps has,th…",KMedefer,Thu Sep 30 21:01:44 +0000 2021,"Hawaii, USA",445,600 audit isn’t rich one instead biden go 5trillion high tech amp u giant corp th…,0.0,0.806,0.194,0.5574,positive,0.03100661556527421,-0.003709038117395731,-0.06741537678671082,5,5,11.263896,-85.95763
212,"RT @safemoon: Here’s the iOS “beta” 😉 while we wait…

@AppStore 👀
https://t.co/6aFsBytpl3

#SAFEMOONWALLET #SAFEMOON",KamHanamaikai,Thu Sep 30 21:01:45 +0000 2021,"Chandler, AZ",306,here’s io “beta” 😉 wait… 👀,0.0,1.0,0.0,0.0,neutral,-0.06871589081754648,0.26932437059673114,0.0049564767884194404,9,9,109.09186,-11.929181
213,"RT @Mediaite: CNN's @JohnAvlon says the ""incentive structure"" driving politics and media is totally ""screwed up."" He explains why on this w…",RJH151,Thu Sep 30 21:01:46 +0000 2021,United States,12060,cnn say incentive structure drive politics medium totally screw explains w…,0.128,0.682,0.189,0.204,positive,-0.0566078159667017,0.011927558594811434,-0.07853362640215046,3,3,-51.87026,-62.00526
214,Frustrated pensioner says 'Boris doesn't give a s***' as petrol stations struggle for seventh day - inews https://t.co/4GSbSnHAXC,MollyBr79415863,Thu Sep 30 21:01:46 +0000 2021,,5863,frustrate pensioner say boris give petrol station struggle seventh day inews,0.371,0.629,0.0,-0.6486,negative,-0.05270122716438536,0.006183324628269136,-0.05777921039668197,3,3,14.986172,-107.52982
215,Make real money by walking with @cashforsteps #cashforsteps #earnmoney #earnmoneyonline #makemoneyfromhome… https://t.co/zdEbR8WfXa,Mia48893267,Thu Sep 30 21:01:46 +0000 2021,,0,make real money walk,0.0,1.0,0.0,0.0,neutral,0.04083438005282716,-0.007080189846898754,-0.04687564477878617,5,5,-222.79036,27.059267
216,"RT @ATEEZofficial: [📢] Hear our song #Deja_Vu on the @AppleMusic Chart Show with @BrookeReese 6am LA | 10pm KST
⠀
Check it out: https://t.c…",Fix8tiny,Thu Sep 30 21:01:46 +0000 2021,,51384,📢 hear song vu chart show 6am la 10pm kst ⠀ check …,0.0,1.0,0.0,0.0,neutral,-0.05314039101648459,0.006342183759381111,-0.07472524982995656,5,5,176.89366,215.39961
217,RT @Channel61: House GOP aide targeted in latest subpoenas from Jan. 6 select committee - POLITICO and so it goes…. https://t.co/wrQAJpBwx5,suneaz1,Thu Sep 30 21:01:47 +0000 2021,"Arizona, USA",117995,house gop aide target late subpoenas jan 6 select committee politico goes…,0.0,1.0,0.0,0.0,neutral,-0.048178619031715164,0.010709142379730602,-0.04918863514065147,5,5,-178.27066,-2.2207217
218,RT @LAGurwitch: It's #InternationalPodcastDay. Thanks @MaxFunHQ for giving our tiny podcast a home. Fav part of podcasting is our @GetTinyP…,imlaurahouse,Thu Sep 30 21:01:47 +0000 2021,"Los Angeles, CA",30682,thanks give tiny podcast home fav part podcasting,0.0,0.504,0.496,0.7096,positive,0.06060990632875697,-0.0022293189507104987,-0.0944858626488969,5,5,53.684116,242.33513
219,"RT @FaneProductions: 💭 What memories do you have on your shelves? 

Each week, @Alancumming takes an artefact from the museum of his life,…",GrellSu96143708,Thu Sep 30 21:01:47 +0000 2021,,4008,💭 memory shelve week take artefact museum life …,0.0,1.0,0.0,0.0,neutral,0.022382298821060537,0.16617255853386617,0.004407302314518294,8,8,13.674843,117.169685
220,"@MetsTeamStore @CitiField @Mets Hi, can you dm me pictures of all the  mets home run apple plushes you have and all… https://t.co/dpezlVlQM8",joe_breezy23,Thu Sep 30 21:01:47 +0000 2021,,2,picture mets home run apple plush all…,0.0,1.0,0.0,0.0,neutral,-0.02631064311081115,-0.0519584057298225,0.09896637077380895,4,4,100.526474,-138.69608
221,One of my fav songs 🥰,ButterMamas,Thu Sep 30 21:01:47 +0000 2021,1637 Blast Ave,56441,one fav song 🥰,0.0,0.327,0.673,0.8834,positive,0.1807915649003646,-0.03272112701935873,-0.08262976608710897,5,5,231.9834,17.62872
